ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default.payment.next.month;risk_leak;BILL_AMT_SUM;LIMIT_BAL_LOG;CITY;RISK_RATING
22609;260000.0;2.0;2.0;1.0;45.0;0;0;0;0;0;0;113872.0;118281.0;119564.0;68707.0;39517.0;33842.0;6302.0;5300.0;2600.0;2500.0;5000.0;15000.0;0;-0.055798263308418444;493783.0;12.468.440.756.144.100;City_44;1
22610;70000.0;2.0;2.0;1.0;46.0;0;0;0;0;0;0;65906.0;67271.0;25323.0;25829.0;26589.0;16776.0;3500.0;2000.0;2000.0;1500.0;1000.0;1000.0;0;0.11303358972676945;227694.0;11.156.264.806.643.700;City_5;1
22611;200000.0;2.0;3.0;1.0;30.0;2;2;2;2;2;2;140327.0;143137.0;145374.0;147273.0;149244.0;151973.0;;6000.0;5860.0;6000.0;5000.0;0.0;0;-0.12369123068085952;877328.0;12.206.077.645.517.600;City_41;2
22612;150000.0;2.0;2.0;1.0;32.0;0;0;0;-2;-2;-2;21274.0;22704.0;0.0;0.0;0.0;0.0;11540.0;0.0;0.0;0.0;0.0;0.0;0;0.0011275167520850278;43978.0;11.918.397.239.722.800;City_41;1
22613;460000.0;2.0;1.0;2.0;32.0;-2;-2;-2;-2;-2;-2;13377.0;12776.0;8364.0;20465.0;13714.0;38090.0;12840.0;8403.0;20552.0;13778.0;38266.0;25005.0;0;0.04973072749980759;106786.0;13.038.983.942.375.900;City_7;1
22614;180000.0;2.0;3.0;1.0;33.0;-1;-1;-1;-1;-1;-1;478.0;478.0;2272.0;3970.0;330.0;0.0;478.0;2272.0;3970.0;420.0;0.0;0.0;0;0.15898607439791373;7528.0;12.100.717.685.412.400;City_29;1
22615;70000.0;2.0;1.0;2.0;37.0;0;0;0;0;0;0;64860.0;64533.0;48493.0;48824.0;19000.0;39000.0;2200.0;3000.0;1400.0;500.0;20000.0;0.0;0;-0.03761616947265494;284710.0;11.156.264.806.643.700;City_7;1
22616;250000.0;2.0;2.0;1.0;40.0;-2;-2;-2;-2;-2;-2;1385.0;4843.0;2942.0;1054.0;1708.0;3014.0;4843.0;2942.0;1057.0;1708.0;3014.0;3037.0;0;-0.17308198714974868;14946.0;12.429.220.196.836.300;City_2;1
22617;170000.0;2.0;2.0;1.0;39.0;0;0;0;0;0;0;22870.0;20653.0;21577.0;20334.0;19161.0;18613.0;2000.0;1685.0;1231.0;608.0;650.0;547.0;0;-0.012951239345587909;123208.0;1.204.355.959.836.800;City_25;1
22618;;2.0;2.0;2.0;34.0;-1;-1;-1;-1;-1;0;149.0;1100.0;240.0;236.0;4022.0;4245.0;1100.0;240.0;236.0;4026.0;1000.0;1000.0;0;0.011564590695940593;9992.0;;City_19;1
22619;80000.0;2.0;1.0;2.0;36.0;2;0;0;2;0;0;12639.0;13419.0;18171.0;17582.0;19281.0;19968.0;1300.0;5000.0;0.0;2000.0;1000.0;10000.0;1;10.224.666.775.565.600;101060.0;11.289.794.413.577.800;City_17;2
22620;400000.0;2.0;3.0;2.0;49.0;1;-1;-1;-1;-1;-1;0.0;877.0;33508.0;9506.0;8967.0;4326.0;877.0;33508.0;9506.0;8967.0;4326.0;5420.0;0;-0.009901144998488778;57184.0;12.899.222.326.086.900;City_39;2
22621;20000.0;2.0;2.0;1.0;43.0;4;4;3;2;2;2;28447.0;27721.0;27009.0;27170.0;26295.0;34171.0;0.0;0.0;924.0;0.0;9648.0;2000.0;1;0.8929637532236417;170813.0;990.353.755.128.617;City_44;3
22622;130000.0;2.0;2.0;2.0;44.0;0;0;0;0;0;0;128854.0;111896.0;116183.0;115034.0;88163.0;87388.0;4000.0;6097.0;4085.0;3007.0;3028.0;3000.0;0;-0.22509415842653888;647518.0;11.775.297.421.715.800;City_19;1
22623;60000.0;2.0;1.0;1.0;36.0;0;0;0;2;2;2;4373.0;5428.0;9754.0;7795.0;8258.0;8370.0;1131.0;4457.0;37.0;500.0;300.0;0.0;0;-0.22934147877477273;43978.0;11.002.116.507.732.000;City_39;1
22624;90000.0;2.0;3.0;1.0;41.0;0;0;0;0;0;0;87240.0;88519.0;84573.0;78617.0;64344.0;63417.0;10000.0;3519.0;5014.0;2679.0;4600.0;1000.0;0;-0.12857569620782125;466710.0;11.407.576.060.361.700;City_25;1
22625;210000.0;2.0;2.0;2.0;44.0;0;0;0;0;0;0;84298.0;85379.0;87469.0;90380.0;91355.0;92565.0;3379.0;3469.0;4380.0;3355.0;3565.0;3607.0;0;-0.03292796000170274;531446.0;1.225.486.757.159.300;City_42;1
22626;380000.0;;1.0;2.0;34.0;2;2;2;2;2;2;315912.0;322199.0;331518.0;337703.0;343612.0;351089.0;13000.0;16001.0;13150.0;13000.0;13150.0;13300.0;0;-0.0787202722168021;2002033.0;12.847.929.163.278.000;City_17;2
22627;200000.0;;2.0;1.0;35.0;0;0;0;0;0;0;29327.0;30536.0;31740.0;32909.0;34058.0;35056.0;2000.0;2000.0;2000.0;2000.0;1700.0;1600.0;0;0.1507247342472601;193626.0;12.206.077.645.517.600;City_19;1
22628;180000.0;2.0;1.0;1.0;37.0;2;-1;-1;-1;-1;0;326.0;326.0;326.0;480.0;1011.0;2685.0;326.0;;480.0;1011.0;2000.0;3000.0;1;11.243.465.856.557.400;5154.0;12.100.717.685.412.400;City_7;2
22629;20000.0;2.0;2.0;1.0;;1;3;2;0;0;0;21001.0;20372.0;19376.0;20295.0;19505.0;19964.0;0.0;0.0;1400.0;390.0;459.0;241.0;0;-0.11079872704457348;120513.0;990.353.755.128.617;City_32;2
22630;350000.0;2.0;3.0;1.0;38.0;-2;-2;-2;-2;-2;-2;1316.0;3033.0;2168.0;7951.0;4986.0;3641.0;3061.0;;8071.0;5002.0;3654.0;5820.0;0;-0.09482047104662442;23095.0;12.765.691.290.604.300;City_27;1
22631;200000.0;2.0;5.0;1.0;41.0;1;-2;-1;-1;-2;-1;0.0;0.0;650.0;0.0;0.0;89.0;0.0;650.0;0.0;0.0;89.0;0.0;0;-0.04377592383346264;739.0;12.206.077.645.517.600;City_12;2
22632;400000.0;2.0;3.0;2.0;34.0;-2;-2;-2;-2;-2;-2;10150.0;5869.0;5750.0;132866.0;21780.0;41050.0;5869.0;5750.0;132872.0;21780.0;20525.0;74984.0;0;-0.184630145450454;217465.0;12.899.222.326.086.900;City_41;1
22633;230000.0;2.0;1.0;1.0;38.0;1;-1;-1;-1;-2;-2;828.0;1533.0;7234.0;824.0;4690.0;1408.0;1547.0;7247.0;828.0;4713.0;1415.0;1820.0;0;0.1268260997526044;16517.0;12.345.838.935.721.900;City_19;2
22634;230000.0;2.0;1.0;1.0;43.0;-1;-1;-1;-1;-1;-2;390.0;390.0;0.0;780.0;0.0;0.0;390.0;0.0;780.0;0.0;0.0;0.0;1;10.058.624.417.568.400;1560.0;12.345.838.935.721.900;City_35;1
22635;50000.0;2.0;2.0;1.0;38.0;0;0;0;0;0;0;25184.0;26261.0;27334.0;28374.0;28804.0;29488.0;1800.0;;1800.0;1200.0;1300.0;1300.0;0;-0.03474362655199558;165445.0;10.819.798.284.210.200;City_22;1
22636;300000.0;2.0;2.0;2.0;47.0;0;0;0;0;0;0;225542.0;212958.0;195533.0;98158.0;66438.0;68863.0;7055.0;5536.0;5052.0;1794.0;5000.0;2000.0;0;0.008900770241303063;867492.0;12.611.541.086.966.100;City_42;1
22637;230000.0;2.0;;1.0;45.0;0;0;0;0;0;0;15160.0;14513.0;15221.0;16501.0;10283.0;9086.0;1500.0;3000.0;3000.0;1000.0;1000.0;2140.0;0;0.13115814434949546;80764.0;12.345.838.935.721.900;City_7;1
22638;50000.0;2.0;3.0;1.0;44.0;0;0;0;0;0;0;47569.0;48768.0;49234.0;21067.0;15007.0;31043.0;1986.0;1452.0;1200.0;300.0;27000.0;1412.0;0;-0.13616947261263587;212688.0;10.819.798.284.210.200;City_30;1
22639;150000.0;2.0;1.0;2.0;34.0;-1;0;0;0;0;0;7249.0;4090.0;36897.0;35755.0;16251.0;7392.0;1070.0;35755.0;2000.0;0.0;2000.0;2931.0;0;-0.0321622360748561;107634.0;11.918.397.239.722.800;City_19;1
22640;260000.0;2.0;1.0;2.0;33.0;-2;-2;-2;-2;-2;-2;2537.0;2587.0;3727.0;1885.0;2013.0;3001.0;2606.0;3749.0;1900.0;2025.0;3019.0;2680.0;0;0.06355194855166964;15750.0;12.468.440.756.144.100;City_36;1
22641;320000.0;2.0;2.0;1.0;33.0;-1;-1;-1;-1;-1;-1;3077.0;1651.0;1060.0;4070.0;2695.0;7544.0;1661.0;1060.0;4070.0;2700.0;7544.0;3563.0;1;0.9929435210085779;20097.0;12.676.079.399.771.000;City_6;1
22642;100000.0;2.0;2.0;1.0;49.0;0;0;0;0;0;0;55084.0;49358.0;89406.0;77924.0;78683.0;77357.0;2500.0;43075.0;2750.0;2750.0;2800.0;2853.0;0;-0.08281783908531161;427812.0;1.151.293.546.492.020;City_8;1
22643;60000.0;2.0;3.0;1.0;37.0;1;-2;-2;-2;-2;-1;0.0;0.0;0.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;150.0;499.0;0;-0.13279733841246727;150.0;11.002.116.507.732.000;City_23;2
22644;420000.0;2.0;3.0;1.0;42.0;-2;-2;-2;-2;-2;-2;87263.0;20793.0;34676.0;48823.0;74475.0;47108.0;20803.0;34682.0;48919.0;74481.0;47108.0;219844.0;0;-0.016598605341040563;313138.0;12.948.012.371.209.000;City_18;1
22645;500000.0;2.0;2.0;1.0;38.0;0;0;0;0;0;0;80460.0;79689.0;74664.0;70270.0;66053.0;63924.0;3527.0;;3028.0;2513.0;2100.0;2524.0;0;0.09605788050917628;435060.0;13.122.365.377.402.300;City_6;1
22646;450000.0;2.0;2.0;1.0;34.0;0;0;0;0;0;0;372188.0;383052.0;74835.0;87584.0;95161.0;103398.0;20000.0;3703.0;15000.0;10000.0;10000.0;25000.0;0;0.038382353486779805;1116218.0;13.017.005.083.966.200;City_25;1
22647;30000.0;2.0;3.0;1.0;42.0;0;0;0;0;0;0;75112.0;24530.0;13375.0;2592.0;30094.0;29147.0;1371.0;1210.0;1000.0;30000.0;1046.0;1390.0;1;10.839.281.214.029.100;174850.0;10.308.985.993.422.000;City_9;1
22648;60000.0;2.0;2.0;1.0;47.0;2;2;2;2;0;0;26782.0;29104.0;30027.0;28928.0;29346.0;29717.0;3400.0;2000.0;0.0;1500.0;1300.0;3500.0;1;1.153.527.858.708.890;173904.0;11.002.116.507.732.000;City_33;2
22649;180000.0;2.0;2.0;1.0;43.0;-1;-1;-1;-1;-1;-1;316.0;316.0;316.0;396.0;396.0;3306.0;316.0;316.0;396.0;396.0;3306.0;3306.0;0;-0.09590340359470625;5046.0;12.100.717.685.412.400;City_15;1
22650;3200000.0;2.0;2.0;2.0;35.0;-1;-1;-1;-1;0;0;1302.0;3571.0;311.0;8088.0;10881.0;11600.0;3571.0;311.0;8088.0;5000.0;1600.0;1810.0;0;0.017111355040426324;357530.0;12.676.079.399.771.000;City_39;1
22651;250000.0;2.0;1.0;2.0;37.0;0;0;0;0;0;0;116861.0;97569.0;90937.0;87445.0;84268.0;80762.0;3424.0;3317.0;3023.0;2937.0;2931.0;3022.0;0;-0.07872611517619617;557842.0;12.429.220.196.836.300;City_48;1
22652;30000.0;2.0;2.0;2.0;34.0;0;0;0;0;0;0;23336.0;24642.0;25382.0;26351.0;25165.0;25536.0;1700.0;1440.0;1409.0;1048.0;927.0;932.0;0;-0.0058163530571041615;150412.0;10.308.985.993.422.000;City_15;1
22653;360000.0;2.0;2.0;1.0;34.0;-1;0;0;-1;-1;-2;4874.0;9561.0;5866.0;1297.0;0.0;0.0;5000.0;1166.0;1297.0;0.0;0.0;0.0;0;0.08511991268145824;21598.0;12.793.862.088.206.200;City_21;1
22654;360000.0;2.0;;1.0;43.0;-2;-2;-2;-2;-2;-2;4435.0;799.0;1071.0;15584.0;3195.0;4261.0;805.0;1071.0;15604.0;3195.0;4269.0;3525.0;0;-0.07096085589001232;29345.0;12.793.862.088.206.200;City_3;1
22655;150000.0;2.0;1.0;1.0;36.0;-2;-2;-2;-2;-2;-2;32440.0;13447.0;17877.0;25172.0;4694.0;6292.0;;17914.0;25349.0;4694.0;6324.0;14433.0;0;0.016279624758483973;99922.0;11.918.397.239.722.800;City_44;1
22656;400000.0;;2.0;1.0;;-1;2;-1;-1;-1;-1;58126.0;10446.0;5299.0;8841.0;18612.0;6115.0;31.0;5316.0;8858.0;18769.0;6115.0;11000.0;0;-0.1472175885391575;107439.0;12.899.222.326.086.900;City_15;1
22657;350000.0;2.0;1.0;;44.0;2;3;2;2;2;2;309250.0;314607.0;322032.0;327193.0;333278.0;340791.0;12000.0;14000.0;12000.0;13000.0;13000.0;13000.0;1;0.9143065195581332;1947151.0;12.765.691.290.604.300;City_20;2
22658;80000.0;2.0;3.0;1.0;45.0;-2;-2;-2;-2;-2;-2;3473.0;3329.0;2939.0;3627.0;3868.0;2193.0;3329.0;2939.0;3627.0;3991.0;2299.0;3031.0;0;0.09376404027908736;19429.0;11.289.794.413.577.800;City_32;1
22659;140000.0;2.0;3.0;1.0;37.0;-1;-1;-1;-1;-1;-1;1208.0;4411.0;3957.0;5241.0;3943.0;3933.0;4411.0;3957.0;5241.0;3943.0;3933.0;0.0;0;0.029389890884248933;22693.0;11.849.404.844.423.000;City_1;1
22660;150000.0;2.0;3.0;2.0;48.0;0;0;0;0;0;0;175095.0;175522.0;173918.0;174074.0;178671.0;178869.0;10011.0;6200.0;5874.0;10000.0;6054.0;7108.0;0;-0.16355400074684875;1056149.0;11.918.397.239.722.800;City_16;1
22661;480000.0;2.0;3.0;1.0;40.0;-2;-2;-2;-2;-2;-2;5664.0;12781.0;7169.0;6749.0;2436.0;14155.0;12871.0;7169.0;6749.0;2436.0;14155.0;9286.0;0;0.026635386810893447;48954.0;13.081.543.466.215.200;City_28;1
22662;200000.0;2.0;3.0;1.0;41.0;-2;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;504.0;0;-0.059253230411631566;0.0;12.206.077.645.517.600;City_29;1
22663;180000.0;2.0;1.0;2.0;29.0;-1;-1;-1;-1;-1;-2;9862.0;2896.0;2458.0;305.0;0.0;0.0;2903.0;2458.0;305.0;0.0;0.0;0.0;0;-0.16575504074576158;15521.0;12.100.717.685.412.400;City_30;1
22664;260000.0;2.0;1.0;2.0;30.0;-2;-2;-2;-2;-2;-2;0.0;3459.0;0.0;0.0;200.0;0.0;3459.0;0.0;0.0;200.0;0.0;950.0;0;-0.09889805468591147;3659.0;12.468.440.756.144.100;City_28;1
22665;450000.0;2.0;1.0;;33.0;1;-1;2;0;0;-1;621.0;11368.0;2370.0;2823.0;2243.0;4322.0;11420.0;;2243.0;0.0;4322.0;0.0;0;-0.06504292478287736;23747.0;13.017.005.083.966.200;City_17;2
22666;;2.0;3.0;1.0;33.0;0;0;0;0;0;0;136302.0;127178.0;78950.0;80457.0;41150.0;-10193.0;6000.0;5000.0;4000.0;2000.0;0.0;71000.0;0;0.08471277169622833;453844.0;;City_3;1
22667;220000.0;2.0;3.0;1.0;43.0;0;0;0;0;0;0;242526.0;228858.0;218878.0;193596.0;167149.0;157817.0;8100.0;;7000.0;5900.0;5600.0;5000.0;1;10.021.180.792.927.600;1208824.0;12.301.387.370.778.700;City_33;1
22668;;2.0;3.0;1.0;39.0;-1;-1;0;-1;-1;-1;380.0;1357.0;1977.0;380.0;380.0;1253.0;1357.0;1000.0;380.0;380.0;1253.0;2434.0;0;-0.08339741718619118;5727.0;;City_6;1
22669;160000.0;2.0;2.0;1.0;41.0;-2;-2;-2;-2;-2;-2;550.0;550.0;550.0;550.0;550.0;550.0;550.0;550.0;550.0;550.0;550.0;550.0;0;-0.16783478313664935;3300.0;11.982.935.344.196.400;City_19;1
22670;140000.0;2.0;2.0;1.0;36.0;0;0;0;0;0;0;74500.0;64615.0;59862.0;42040.0;32591.0;21090.0;3508.0;10027.0;5008.0;5013.0;5008.0;2004.0;0;0.22322077847829971;294698.0;11.849.404.844.423.000;City_9;1
22671;200000.0;;2.0;2.0;39.0;-1;-1;-2;-2;-2;-1;1017.0;0.0;0.0;0.0;0.0;11700.0;0.0;0.0;0.0;0.0;11700.0;121513.0;0;-0.04443588715377353;12717.0;12.206.077.645.517.600;City_44;1
22672;460000.0;2.0;1.0;2.0;30.0;-2;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;630.0;0.0;0.0;0.0;0.0;630.0;0.0;0.0;0;0.05050718543218964;630.0;13.038.983.942.375.900;City_6;1
22673;50000.0;2.0;3.0;2.0;31.0;0;0;0;0;0;-1;41124.0;38634.0;75580.0;17014.0;-1963.0;7671.0;1750.0;3016.0;1000.0;0.0;10400.0;5000.0;0;-0.17642304141544152;178060.0;10.819.798.284.210.200;City_14;1
22674;100000.0;2.0;1.0;1.0;31.0;-1;-1;0;-1;-1;-1;6033.0;19922.0;40000.0;1133.0;22579.0;2834.0;19922.0;21000.0;1133.0;22579.0;2834.0;0.0;0;-0.11540089897242448;92501.0;1.151.293.546.492.020;City_49;1
22675;;2.0;2.0;2.0;31.0;0;0;0;0;0;0;138363.0;138979.0;37713.0;35592.0;35808.0;36730.0;;2000.0;2000.0;1300.0;1500.0;1500.0;0;-0.07496550936880088;423185.0;;City_19;1
22676;460000.0;;1.0;1.0;32.0;0;0;-1;-1;-1;-1;5085.0;3883.0;5115.0;5714.0;1530.0;1868.0;3282.0;6000.0;5714.0;1530.0;1868.0;9250.0;0;-0.003086002446321443;23195.0;13.038.983.942.375.900;City_11;1
22677;360000.0;2.0;2.0;2.0;32.0;-2;-2;-2;-2;-2;-2;171.0;1058.0;3494.0;6339.0;2131.0;535.0;1058.0;3494.0;6339.0;2131.0;535.0;82000.0;0;-0.07156262963648945;13728.0;12.793.862.088.206.200;City_2;1
22678;180000.0;2.0;1.0;2.0;33.0;-1;-1;-1;-1;-1;-1;4019.0;1550.0;4278.0;331.0;3456.0;11964.0;1550.0;4278.0;334.0;3456.0;11964.0;5690.0;0;0.14311619571142523;25598.0;12.100.717.685.412.400;City_46;1
22679;470000.0;2.0;1.0;1.0;42.0;0;0;0;0;0;-1;10360.0;7450.0;5719.0;1730.0;-7.0;24672.0;2474.0;1751.0;1012.0;0.0;24679.0;2600.0;0;0.1123641739974656;49924.0;13.060.490.101.343.500;City_13;1
22680;320000.0;2.0;3.0;1.0;44.0;1;-1;2;2;-1;-1;-1.0;507.0;507.0;-900.0;3750.0;3216.0;508.0;0.0;0.0;5330.0;3216.0;2041.0;0;0.03594795724442639;7079.0;12.676.079.399.771.000;City_49;2
22681;360000.0;2.0;2.0;2.0;47.0;-2;-2;-2;-2;-2;-2;3899.0;6571.0;7486.0;24472.0;5935.0;4999.0;7148.0;8063.0;25217.0;6487.0;5000.0;0.0;0;-0.041545881208617186;53362.0;12.793.862.088.206.200;City_12;1
22682;60000.0;2.0;2.0;1.0;36.0;-1;-1;-1;-1;-1;-1;2079.0;6964.0;1013.0;5254.0;2932.0;2248.0;6964.0;1013.0;5254.0;2932.0;2248.0;3000.0;0;-0.07213733368654222;20490.0;11.002.116.507.732.000;City_36;1
22683;310000.0;2.0;1.0;1.0;39.0;-2;-2;-2;-2;-2;-2;4934.0;1275.0;1572.0;240.0;-1226.0;-2074.0;;1572.0;240.0;970.0;0.0;6585.0;0;0.1550879397167101;4721.0;12.644.330.802.262.500;City_42;1
22684;140000.0;2.0;2.0;1.0;36.0;0;0;0;0;0;0;50663.0;50847.0;50768.0;50629.0;49974.0;49897.0;1788.0;2182.0;2041.0;1715.0;1982.0;30000.0;0;-0.10640984572709884;302778.0;11.849.404.844.423.000;City_10;1
22685;450000.0;2.0;2.0;1.0;43.0;-2;-2;-2;-2;-2;-2;7361.0;8670.0;6982.0;15945.0;7841.0;7676.0;8692.0;7010.0;15998.0;7871.0;7696.0;6957.0;0;-0.029530755375273377;54475.0;13.017.005.083.966.200;City_16;1
22686;2100000.0;2.0;;1.0;30.0;-1;2;-1;-1;-1;-1;857.0;1030.0;380.0;705.0;705.0;705.0;725.0;380.0;705.0;705.0;705.0;705.0;0;-0.17758320146773088;43820.0;1.225.486.757.159.300;City_10;1
22687;180000.0;2.0;1.0;2.0;33.0;-1;-1;-1;-1;-1;-1;2196.0;1634.0;1586.0;1758.0;480.0;1918.0;;1586.0;1758.0;480.0;1918.0;2799.0;1;0.9730440049720062;9572.0;12.100.717.685.412.400;City_48;1
22688;360000.0;2.0;2.0;2.0;38.0;-1;-1;-2;-2;-2;-2;1659.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.12809714086257082;1659.0;12.793.862.088.206.200;City_20;1
22689;50000.0;2.0;1.0;1.0;33.0;2;2;2;2;2;2;40669.0;43102.0;44313.0;45286.0;44256.0;47549.0;3424.0;2200.0;2000.0;0.0;4000.0;2300.0;1;0.9193070479588616;265175.0;10.819.798.284.210.200;City_20;2
22690;340000.0;;2.0;2.0;34.0;0;0;0;0;-1;-1;16462.0;12927.0;10814.0;7880.0;2338.0;0.0;1310.0;3011.0;5000.0;2338.0;0.0;0.0;0;0.2420853447936937;50421.0;1.273.670.383.776.440;City_37;1
22691;140000.0;2.0;3.0;1.0;38.0;2;2;2;0;0;2;119715.0;122283.0;118913.0;120435.0;139795.0;142950.0;6000.0;0.0;5000.0;21500.0;5500.0;0.0;0;0.14554275108566492;764091.0;11.849.404.844.423.000;City_1;2
22692;120000.0;2.0;1.0;2.0;32.0;0;0;0;0;2;0;32051.0;39861.0;42957.0;43876.0;27231.0;249.0;10000.0;5000.0;3132.0;0.0;0.0;115660.0;0;-0.0918126153084583;186225.0;11.695.255.355.062.700;City_11;1
22693;180000.0;2.0;2.0;1.0;32.0;1;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;800.0;1;0.8718423468357009;0.0;12.100.717.685.412.400;City_7;2
22694;360000.0;2.0;1.0;2.0;32.0;0;0;0;0;-1;0;192160.0;197204.0;119028.0;103046.0;15863.0;10503.0;20104.0;4816.0;2061.0;15863.0;21.0;5016.0;0;-0.0797024586052656;637804.0;12.793.862.088.206.200;City_25;1
22695;340000.0;2.0;1.0;1.0;34.0;0;0;0;0;0;0;254219.0;252984.0;252180.0;250359.0;203580.0;192415.0;9500.0;9780.0;9425.0;7500.0;6800.0;7200.0;0;-0.03868908816642933;1405737.0;1.273.670.383.776.440;City_33;1
22696;200000.0;2.0;2.0;1.0;35.0;0;0;0;0;0;0;136264.0;138994.0;142744.0;146363.0;149920.0;153107.0;5000.0;6000.0;6000.0;6000.0;6000.0;6000.0;0;-0.1166142910224733;867392.0;12.206.077.645.517.600;City_40;1
22697;80000.0;2.0;2.0;2.0;36.0;-2;-2;-2;-2;-2;-2;3966.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0;0.188221937304917;3966.0;11.289.794.413.577.800;City_39;1
22698;500000.0;2.0;2.0;1.0;35.0;0;0;0;0;0;0;286595.0;292813.0;302966.0;300000.0;400000.0;0.0;11000.0;14846.0;6000.0;100000.0;0.0;279260.0;0;0.0382255843822365;1582374.0;13.122.365.377.402.300;City_34;1
22699;150000.0;2.0;2.0;;31.0;-2;-2;-2;-2;-1;0;416.0;416.0;416.0;416.0;37911.0;38299.0;416.0;416.0;416.0;37911.0;1400.0;1400.0;0;0.013938219039447454;77874.0;11.918.397.239.722.800;City_47;1
22700;20000.0;2.0;1.0;2.0;46.0;1;2;2;2;0;0;14231.0;14893.0;16160.0;15603.0;15943.0;16286.0;1200.0;1800.0;0.0;600.0;600.0;751.0;1;10.489.862.845.314.100;93116.0;990.353.755.128.617;City_19;2
22701;500000.0;2.0;2.0;1.0;41.0;0;0;0;0;0;0;275956.0;277193.0;284198.0;285419.0;261073.0;233343.0;15000.0;13000.0;10000.0;10000.0;10000.0;10000.0;0;-0.1259454671997757;1617182.0;13.122.365.377.402.300;City_33;1
22702;340000.0;2.0;3.0;1.0;47.0;0;0;0;2;0;0;169842.0;158469.0;154170.0;135951.0;123353.0;110723.0;7000.0;14000.0;0.0;4000.0;4000.0;5000.0;0;-0.043193698913595355;852508.0;1.273.670.383.776.440;City_14;1
22703;500000.0;2.0;2.0;2.0;34.0;-1;-1;-1;0;0;-1;2730.0;3926.0;17501.0;17194.0;9030.0;2180.0;5606.0;;2194.0;1030.0;2180.0;2012.0;0;0.06694427056460543;52561.0;13.122.365.377.402.300;City_35;1
22704;240000.0;2.0;2.0;2.0;31.0;0;0;0;0;2;2;173628.0;177556.0;179549.0;225556.0;219642.0;232652.0;8000.0;7000.0;50000.0;0.0;16302.0;0.0;0;-0.0875467888466744;1208583.0;12.388.398.368.982.100;City_16;1
22705;80000.0;2.0;2.0;2.0;34.0;0;0;0;-1;-1;-1;7437.0;8906.0;7718.0;1388.0;0.0;6951.0;4000.0;1000.0;1388.0;0.0;6951.0;1980.0;0;0.06621596432099937;32400.0;11.289.794.413.577.800;City_15;1
22706;200000.0;2.0;1.0;1.0;37.0;1;-2;-1;-1;-2;-2;-58.0;-58.0;2786.0;0.0;116.0;0.0;0.0;2844.0;0.0;116.0;0.0;0.0;0;0.05930711550857007;2786.0;12.206.077.645.517.600;City_23;2
22707;230000.0;2.0;2.0;2.0;31.0;-2;-2;-2;-2;-2;-2;-18.0;3919.0;6164.0;3612.0;7756.0;4906.0;3937.0;6164.0;3612.0;7761.0;4906.0;3632.0;0;0.06610532114347543;26339.0;12.345.838.935.721.900;City_46;1
22708;300000.0;2.0;3.0;1.0;36.0;-2;-2;-2;-2;-2;-2;4035.0;0.0;0.0;0.0;379.0;0.0;;;0.0;379.0;0.0;0.0;0;0.04178553416842526;4414.0;12.611.541.086.966.100;City_1;1
22709;140000.0;2.0;2.0;1.0;36.0;-1;-1;-1;-1;0;-1;165.0;341.0;165.0;1031.0;487.0;863.0;341.0;165.0;1031.0;0.0;863.0;487.0;1;10.064.884.933.691.600;3052.0;11.849.404.844.423.000;City_17;1
22710;300000.0;2.0;1.0;2.0;33.0;-1;-1;-1;-2;-2;-2;3854.0;142.0;0.0;0.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0;-0.0005389353141786865;3996.0;12.611.541.086.966.100;City_10;1
22711;360000.0;2.0;3.0;2.0;34.0;-2;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;10.535.398.906.827.900;0.0;12.793.862.088.206.200;City_48;1
22712;320000.0;2.0;3.0;1.0;35.0;0;0;0;0;0;0;157249.0;148123.0;142852.0;133583.0;129049.0;128325.0;6000.0;6048.0;6000.0;5000.0;5000.0;5000.0;1;11.048.333.359.398.800;839181.0;12.676.079.399.771.000;City_36;1
22713;380000.0;2.0;2.0;1.0;30.0;0;0;0;0;0;-1;384846.0;359926.0;349753.0;296465.0;193342.0;311009.0;13291.0;15287.0;8532.0;4334.0;317077.0;11892.0;0;-0.1500781245219098;1895341.0;12.847.929.163.278.000;City_7;1
22714;170000.0;;3.0;1.0;30.0;0;0;0;0;0;0;136639.0;138223.0;140964.0;138064.0;131845.0;128827.0;7200.0;7405.0;6022.0;4606.0;5006.0;4809.0;0;0.10303334813434498;814562.0;1.204.355.959.836.800;City_41;1
